,Region,Relationship,Sex,Age,Times Left the Country,Month of Last Departure,Year of Last Departure,Marital Status,Education Level,Usual Work,Reason for Leaving,Base,Country Stayed,Expected Return (Months),Worked Abroad,Work,Industry,Average Monthly Income,Months Worked,Returned,Month Returned,Year Returned,Return Reason,Expected Month Returned,Expected Year Returned,Remittance Received,Cash Remittance,Mode of Remittance,Remittance Spent,Consumptions,Investments,Savings,Gift/Donation,Other,Consumptions Percent,Investments Percent,Savings Percent,Gift/Donation Percent,Other Percent,Returned Apr-Sep,Cash Home,Receive Goods/Products,Total Imputed Value of Goods/Products,Past 6 Months Indicator
3409,NCR,Sibling,Female,42,1,April,2023,Divorced/Separated,College Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Singapore,6,Yes,Managers,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,30000,5,No,,,,October,2023,With Remittance,49000.0,Money Transer Service,,True,True,True,False,True,40.0,25.0,10.0,0.0,25.0,No,,No,,Yes
3410,NCR,Spouse,Female,44,1,July,2021,Married/Living Together,Junior High Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Singapore,36,Yes,Elementary Occupations,Other Service Activities,22000,26,No,,,,July,2024,With Remittance,108000.0,Money Transer Service,,True,False,True,False,False,75.0,0.0,25.0,0.0,0.0,No,,No,,Yes
3411,NCR,Child,Male,29,1,November,2021,Single,College Graduate,Managers,Overseas Filipino Worker (OFW) with Contract,Land-based,North and South America,60,Yes,Managers,Accommodation and Food Service Activities,50000,22,No,,,,November,2026,With Remittance,120000.0,Bank,,True,False,True,False,True,50.0,0.0,25.0,0.0,25.0,No,,Yes,37000.0,Yes
3412,NCR,Spouse,Male,39,1,October,2021,Married/Living Together,Post-Secondary Non-Tertiary/Technical-Vocational Graduate,Managers,Overseas Filipino Worker (OFW) with Contract,Land-based,Other Countries in Western Asia,36,Yes,Service and Sales Workers,Human Health and Social Work Activities,60000,23,No,,,,October,2024,With Remittance,180000.0,Bank,,True,False,True,True,False,60.0,0.0,30.0,10.0,0.0,No,,No,,Yes
3413,NCR,Spouse,Female,48,3,July,2019,Married/Living Together,College Undergraduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Singapore,24,Yes,Elementary Occupations,Other Service Activities,25000,60,Yes,July,2023,End of Contract,,,With Remittance,45000.0,Bank,,True,True,True,True,False,30.0,20.0,30.0,20.0,0.0,Yes,80000.0,No,,Yes
3414,NCR,Head,Female,48,1,September,2022,Single,College Graduate,Technicians and Associate Professionals,Tourist,,North and South America,1,No,,,,,Yes,October,2022,Visit,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3415,NCR,Child,Female,26,1,March,2019,Married/Living Together,College Graduate,Clerical Support Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Taiwan,57,Yes,Plant and Machine Operators and Assemblers,Manufacturing,90000,54,No,,,,December,2023,With Remittance,180000.0,Money Transer Service,,True,True,False,False,False,50.0,50.0,0.0,0.0,0.0,No,,No,,Yes
3416,NCR,Spouse,Female,25,1,February,2020,Married/Living Together,Elementary Graduate,"Skilled Agricultural, Forestry and Fishery Workers",Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,33,Yes,Elementary Occupations,Other Service Activities,15000,33,Yes,November,2022,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3417,NCR,Spouse,Female,46,1,July,2019,Married/Living Together,College Graduate,Non-gainful occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,United Arab Emirates,60,Yes,Elementary Occupations,Other Service Activities,22000,50,No,,,,July,2024,With Remittance,60000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
3418,NCR,Parent,Female,48,2,June,2022,Divorced/Separated,Junior High Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Europe,24,Yes,Elementary Occupations,Other Service Activities,80000,36,No,,,,June,2024,With Remittance,450000.0,Money Transer Service,,True,True,False,False,False,50.0,50.0,0.0,0.0,0.0,No,,No,,Yes
3419,NCR,Child,Female,31,1,May,2023,Single,College Graduate,Managers,Overseas Filipino Worker (OFW) with Contract,Land-based,North and South America,24,Yes,Service and Sales Workers,Accommodation and Food Service Activities,50000,4,No,,,,May,2025,With Remittance,60000.0,Money Transer Service,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,No,,No,,Yes
3420,NCR,Spouse,Female,34,1,August,2019,Married/Living Together,Junior High Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Qatar,38,Yes,Elementary Occupations,Other Service Activities,20000,38,Yes,October,2022,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3421,NCR,Child,Female,34,2,September,2023,Single,College Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,United Arab Emirates,9,Yes,Service and Sales Workers,Accommodation and Food Service Activities,30000,58,No,,,,June,2024,With Remittance,10000.0,Other,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,Yes,100000.0,Yes,90000.0,Yes
3422,NCR,Spouse,Male,49,3,March,2023,Married/Living Together,College Graduate,Clerical Support Workers,Overseas Filipino Worker (OFW) with Contract,Sea-based,Other Countries,14,Yes,Technicians and Associate Professionals,Transportation and Storage,140000,4,No,,,,May,2024,With Remittance,160000.0,Bank,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
3423,NCR,Parent,Female,54,2,July,2022,Widowed,Junior High Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,United Arab Emirates,24,Yes,Elementary Occupations,Other Service Activities,23000,25,No,,,,July,2024,With Remittance,20000.0,Money Transer Service,Savings,False,False,True,False,False,0.0,0.0,100.0,0.0,0.0,No,,No,,Yes
3424,NCR,Head,Male,74,1,February,2021,Married/Living Together,College Graduate,Non-gainful occupations,Tourist,,Other Countries in SE & SC Asia,1,No,,,,,Yes,March,2021,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3425,NCR,Spouse,Female,75,1,February,2021,Married/Living Together,College Undergraduate,Non-gainful occupations,Tourist,,Other Countries in SE & SC Asia,1,No,,,,,Yes,March,2021,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3426,NCR,Child,Female,32,6,August,2023,Single,College Graduate,Professionals,Tourist,,Japan,1,No,,,,,Yes,September,2023,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,Yes,0.0,No,,No
3427,NCR,Child,Female,32,2,December,2022,Single,College Graduate,Professionals,Overseas Filipino Worker (OFW) with Contract,Land-based,Europe,88,Yes,Professionals,Human Health and Social Work Activities,70000,46,No,,,,,,With Remittance,180000.0,Bank,,True,True,True,False,False,50.0,30.0,20.0,0.0,0.0,No,,No,,Yes
3428,NCR,Child,Female,27,1,November,2022,Single,College Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,United Arab Emirates,24,Yes,Service and Sales Workers,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,30000,10,No,,,,November,2024,With Remittance,120000.0,Bank,,True,True,True,False,False,50.0,10.0,40.0,0.0,0.0,No,,No,,Yes
3429,NCR,Child,Male,27,5,January,2023,Single,Junior High Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Other Countries in SE & SC Asia,12,Yes,Technicians and Associate Professionals,Accommodation and Food Service Activities,80000,44,Yes,January,2023,End of Contract,,,With Remittance,60000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,No
3430,NCR,Spouse,Male,77,1,April,2019,Married/Living Together,Junior High Graduate,"Skilled Agricultural, Forestry and Fishery Workers",Overseas Filipino Worker (OFW) with Contract,Land-based,North and South America,49,Yes,"Skilled Agricultural, Forestry and Fishery Workers",Agriculture and Forestry,40000,49,Yes,May,2023,End of Contract,,,With Remittance,116000.0,Bank,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,Yes,100000.0,Yes,77000.0,Yes
3431,NCR,Head,Male,37,2,January,2019,Married/Living Together,College Graduate,Professionals,Tourist,,Australia,1,No,,,,,Yes,February,2019,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3432,NCR,Head,Female,69,1,May,2022,Widowed,College Graduate,Professionals,Tourist,,Europe,0,No,,,,,Yes,May,2022,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3433,NCR,Sibling,Male,40,2,May,2023,Single,College Graduate,Managers,Overseas Filipino Worker (OFW) with Contract,Land-based,Singapore,13,Yes,Managers,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,100000,58,No,,,,June,2024,With Remittance,40000.0,Bank,,True,False,False,False,True,75.0,0.0,0.0,0.0,25.0,No,,No,,Yes
3434,NCR,Spouse,Male,67,1,January,2021,Married/Living Together,College Graduate,Managers,Overseas Filipino Worker (OFW) with Contract,Land-based,North and South America,48,Yes,Service and Sales Workers,Human Health and Social Work Activities,80000,32,No,,,,January,2025,With Remittance,255000.0,Bank,,True,True,True,False,True,45.0,20.0,15.0,0.0,20.0,No,,Yes,210000.0,Yes
3435,NCR,Parent,Female,48,1,May,2023,Divorced/Separated,College Graduate,Clerical Support Workers,Overseas Filipino Worker (OFW) with Contract,Sea-based,Europe,4,Yes,Clerical Support Workers,Accommodation and Food Service Activities,100000,4,Yes,September,2023,End of Contract,,,With Remittance,180000.0,Money Transer Service,,True,True,True,False,True,25.0,25.0,20.0,0.0,30.0,Yes,60000.0,No,,Yes
3436,NCR,Child,Male,30,1,January,2023,Married/Living Together,Post-Secondary Non-Tertiary/Technical-Vocational Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,24,Yes,Service and Sales Workers,Accommodation and Food Service Activities,50000,8,No,,,,January,2025,With Remittance,90000.0,Money Transer Service,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,No,,No,,Yes
3437,NCR,Children's Spouse,Female,31,1,August,2023,Married/Living Together,Junior High Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Hongkong,24,Yes,Elementary Occupations,Other Service Activities,36000,1,No,,,,August,2025,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,Yes
3438,NCR,Head,Male,39,3,May,2023,Divorced/Separated,College Graduate,Professionals,Tourist,,Japan,0,No,,,,,Yes,May,2023,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,Yes,0.0,No,,No
3439,NCR,Head,Female,56,2,May,2022,Married/Living Together,College Graduate,Managers,Tourist,,United Arab Emirates,0,No,,,,,Yes,May,2022,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3440,NCR,Head,Female,26,3,March,2023,Married/Living Together,College Graduate,Technicians and Associate Professionals,Tourist,,North and South America,1,No,,,,,Yes,June,2023,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,Yes,0.0,No,,No
3441,NCR,Spouse,Male,27,3,May,2023,Married/Living Together,College Graduate,Technicians and Associate Professionals,Tourist,,North and South America,1,No,,,,,Yes,June,2023,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,Yes,0.0,No,,No
3442,NCR,Head,Male,49,3,February,2023,Married/Living Together,College Graduate,Managers,Tourist,,North and South America,0,No,,,,,Yes,February,2023,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3443,NCR,Head,Male,41,2,June,2023,Married/Living Together,Post Baccalaureate/ Post Graduate,Professionals,Tourist,,Japan,0,No,,,,,Yes,June,2023,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,Yes,0.0,No,,No
3444,NCR,Spouse,Female,29,2,June,2023,Married/Living Together,College Graduate,Professionals,Tourist,,Japan,0,No,,,,,Yes,June,2023,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,Yes,0.0,No,,No
3445,NCR,Head,Male,46,3,March,2023,Divorced/Separated,College Graduate,Professionals,Tourist,,Hongkong,0,No,,,,,Yes,March,2023,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3446,NCR,Spouse,Male,51,1,February,2023,Married/Living Together,College Graduate,Craft and Related Trades Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,24,Yes,Craft and Related Trades Workers,Construction,30000,7,No,,,,February,2025,With Remittance,90000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
3447,NCR,Children's Spouse,Male,42,5,October,2022,Married/Living Together,College Graduate,Technicians and Associate Professionals,Overseas Filipino Worker (OFW) with Contract,Land-based,Japan,12,Yes,Technicians and Associate Professionals,Human Health and Social Work Activities,60000,60,No,,,,October,2023,With Remittance,150000.0,Bank,,True,False,True,False,False,80.0,0.0,20.0,0.0,0.0,No,,No,,Yes
3448,NCR,Sibling,Female,54,3,February,2023,Divorced/Separated,Junior High Undergraduate,Non-gainful occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Qatar,24,Yes,Elementary Occupations,Other Service Activities,30000,2,No,,,,February,2025,With Remittance,90000.0,Money Transer Service,,True,False,True,False,False,80.0,,20.0,,,No,,No,,Yes
3449,NCR,Child,Female,31,2,February,2022,Married/Living Together,College Graduate,Technicians and Associate Professionals,Overseas Filipino Worker (OFW) with Contract,Land-based,Other Countries in Western Asia,34,Yes,Technicians and Associate Professionals,Human Health and Social Work Activities,60000,33,No,,,,December,2024,With Remittance,90000.0,Bank,,True,True,True,False,False,80.0,10.0,10.0,0.0,0.0,No,,No,,Yes
3450,NCR,Sibling,Female,33,1,January,2022,Single,Junior High Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,North and South America,36,Yes,Service and Sales Workers,Administrative and Support Service Activities,35000,20,No,,,,January,2025,With Remittance,30000.0,Bank,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
3451,NCR,Child,Female,39,1,February,2021,Divorced/Separated,College Undergraduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,34,Yes,Elementary Occupations,Other Service Activities,17000,31,No,,,,December,2023,With Remittance,60000.0,Bank,,True,True,True,True,False,50.0,20.0,20.0,10.0,0.0,No,,No,,Yes
3452,NCR,Child,Female,37,1,September,2019,Divorced/Separated,Junior High Graduate,Service and Sales Workers,Other OFW with no Contract,Land-based,Saudi Arabia,51,Yes,Clerical Support Workers,Other Service Activities,30000,48,No,,,,December,2023,With Remittance,60000.0,Bank,,True,False,True,False,False,70.0,0.0,30.0,0.0,0.0,No,,No,,Yes
3453,NCR,Child,Female,43,1,May,2019,Divorced/Separated,Junior High Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Other Countries in Western Asia,88,Yes,Service and Sales Workers,Accommodation and Food Service Activities,30000,52,No,,,,,,With Remittance,135000.0,Bank,,True,False,True,False,False,90.0,0.0,10.0,0.0,0.0,No,,No,,Yes
3454,NCR,Head,Male,28,2,June,2022,Married/Living Together,College Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Sea-based,Japan,9,Yes,Plant and Machine Operators and Assemblers,Transportation and Storage,50000,18,Yes,March,2023,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3455,NCR,Child,Female,29,1,July,2022,Divorced/Separated,Junior High Graduate,Non-gainful occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Kuwait,23,Yes,Elementary Occupations,Other Service Activities,35000,14,No,,,,June,2024,With Remittance,120000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
3456,NCR,Head,Male,73,1,December,2022,Married/Living Together,College Graduate,Managers,Tourist,,Europe,0,No,,,,,Yes,December,2022,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3457,NCR,Spouse,Female,71,1,December,2022,Married/Living Together,College Graduate,Professionals,Tourist,,Europe,0,No,,,,,Yes,December,2022,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3458,NCR,Sibling,Male,37,1,March,2023,Single,College Graduate,Clerical Support Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,25,Yes,Service and Sales Workers,Accommodation and Food Service Activities,30000,6,No,,,,April,2025,With Remittance,18000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
3459,NCR,Other,Female,35,9,June,2023,Single,Post Baccalaureate/ Post Graduate,Professionals,Tourist,,Singapore,0,No,,,,,Yes,June,2023,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,Yes,30000.0,Yes,5000.0,No
3460,NCR,Head,Male,53,2,September,2023,Single,College Graduate,Professionals,Tourist,,North and South America,0,No,,,,,Yes,September,2023,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,Yes,50000.0,No,,No
3461,NCR,Head,Female,39,1,April,2019,Divorced/Separated,College Graduate,Clerical Support Workers,Tourist,,Japan,0,No,,,,,Yes,April,2019,Visit,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3462,NCR,Child,Male,22,1,April,2019,Single,College Undergraduate,Non-gainful occupations,Tourist,,Japan,0,No,,,,,Yes,April,2019,Visit,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3463,NCR,Child,Female,15,1,April,2019,Single,Junior High Undergraduate,Non-gainful occupations,Tourist,,Japan,0,No,,,,,Yes,April,2019,Visit,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3464,NCR,Parent,Female,70,1,April,2019,Widowed,College Graduate,Non-gainful occupations,Tourist,,Japan,0,No,,,,,Yes,April,2019,Visit,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3465,NCR,Child,Male,44,5,December,2022,Married/Living Together,College Graduate,Managers,Tourist,,Other Countries in East Asia,0,No,,,,,Yes,December,2022,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3466,NCR,Head,Male,50,1,January,2019,Married/Living Together,College Graduate,Craft and Related Trades Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,48,Yes,Plant and Machine Operators and Assemblers,Construction,40000,48,Yes,January,2023,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
